algo,run_no,itération,coût
hc,27,37,0.09604210015526969
hc,27,38,0.09604210015526969
hc,27,39,0.09604210015526969
hc,27,40,0.09604210015526969
hc,27,41,0.09604210015526969
hc,27,42,0.09074934360508759
hc,27,43,0.09045535954455987
hc,27,44,0.09016137548403215
hc,27,45,0.09016137548403215
hc,27,46,0.09016137548403215
hc,27,47,0.0849029108857297
hc,27,48,0.0849029108857297
hc,27,49,0.07964444628742723
ghc,27,0,179.84406507159002
ghc,27,0,176.79355598419522
ghc,27,1,176.59406412652655
ghc,27,2,173.87074694114423
ghc,27,3,171.56138697970366
ghc,27,4,171.56138697970366
ghc,27,5,171.4113404354641
ghc,27,6,170.26205052370622
ghc,27,7,168.12491642930584
ghc,27,8,163.27712967799513
ghc,27,9,161.58003767724793
ghc,27,10,160.17082828078335
ghc,27,11,159.3336351960559
ghc,27,12,159.09196091491492
ghc,27,13,158.65133367254424
ghc,27,14,158.45516990492922
ghc,27,15,158.4480719773126
ghc,27,16,158.1232656618795
ghc,27,17,158.12092379487854
ghc,27,18,157.98025938384558
ghc,27,19,157.86023481487337
ghc,27,20,157.86023481487337
ghc,27,21,157.6756126222671
ghc,27,22,157.5220570431357
ghc,27,23,157.50797314072253
ghc,27,24,157.50797314072253
ghc,27,25,157.50787939072254
ghc,27,26,157.50784814072253
ghc,27,27,157.50781689072255
ghc,27,28,157.50775439072254
ghc,27,29,157.50772314072253
ghc,27,30,157.50769189072253
ghc,27,31,157.50759814072254
ghc,27,32,157.50756689072253
ghc,27,33,157.50750439072254
ghc,27,34,157.50750439072254
ghc,27,35,157.50750439072254
ghc,27,36,157.50747314072254
ghc,27,37,157.50741064072253
ghc,27,38,157.50737939072255
ghc,27,39,157.50737939072255
ghc,27,40,157.50728564072253
ghc,27,41,157.50722314072254
ghc,27,42,157.50716064072253
ghc,27,43,157.50709814072255
ghc,27,44,157.50706689072254
ghc,27,45,157.50700439072253
ghc,27,46,157.50697314072255
ghc,27,47,157.50697314072255
ghc,27,48,157.50687939072253
ghc,27,49,157.50687939072253
rand,28,0,162.99620363909239
rand,28,1,157.54657538934967
rand,28,2,157.54657538934967
rand,28,3,157.54657538934967
rand,28,4,157.54657538934967
rand,28,5,157.54657538934967
rand,28,6,157.54657538934967
rand,28,7,157.54657538934967
rand,28,8,157.54657538934967
rand,28,9,157.54657538934967
rand,28,10,157.54657538934967
rand,28,11,157.54657538934967
rand,28,12,157.54657538934967
rand,28,13,157.54657538934967
rand,28,14,157.54657538934967
rand,28,15,157.54657538934967
rand,28,16,157.54657538934967
rand,28,17,157.54657538934967
rand,28,18,157.54657538934967
rand,28,19,157.54657538934967
rand,28,20,157.54657538934967
rand,28,21,157.54657538934967
rand,28,22,157.54657538934967
rand,28,23,157.54657538934967
rand,28,24,157.54657538934967
rand,28,25,157.54657538934967
rand,28,26,157.54657538934967
rand,28,27,157.54657538934967
rand,28,28,157.54657538934967
rand,28,29,157.54657538934967
rand,28,30,157.54657538934967
rand,28,31,157.54657538934967
rand,28,32,157.54657538934967
rand,28,33,157.54657538934967
rand,28,34,157.54657538934967
rand,28,35,157.54657538934967
rand,28,36,157.54657538934967
rand,28,37,157.54657538934967
rand,28,38,157.54657538934967
rand,28,39,157.54657538934967
rand,28,40,157.54657538934967
rand,28,41,157.54657538934967
rand,28,42,157.54657538934967
rand,28,43,157.54657538934967
rand,28,44,157.54657538934967
rand,28,45,157.54657538934967
rand,28,46,157.54657538934967
rand,28,47,157.54657538934967
rand,28,48,157.54657538934967
rand,28,49,157.54657538934967
hc,28,0,170.15705282169702
hc,28,0,168.6203251071424
hc,28,1,167.18301976277843
hc,28,2,167.18301976277843
hc,28,3,166.78196090945667
hc,28,4,166.78196090945667
hc,28,5,166.38090205613491
hc,28,6,166.38090205613491
hc,28,7,166.3539441788789
hc,28,8,166.32698630162287
hc,28,9,166.32698630162287
hc,28,10,165.1073797144714
hc,28,11,164.76383274528018
hc,28,12,164.76383274528018
hc,28,13,164.76383274528018
hc,28,14,164.420285776089
hc,28,15,164.420285776089
hc,28,16,164.0767388068978
hc,28,17,164.0767388068978
hc,28,18,164.0767388068978
hc,28,19,164.0767388068978
hc,28,20,164.05665325205007
hc,28,21,164.05665325205007
hc,28,22,164.05665325205007
hc,28,23,164.05665325205007
hc,28,24,164.05665325205007
hc,28,25,163.08361267137
hc,28,26,163.06650791468272
hc,28,27,163.06650791468272
hc,28,28,163.0494031579954
hc,28,29,163.0494031579954
hc,28,30,163.0494031579954
hc,28,31,163.0494031579954
hc,28,32,163.0494031579954
hc,28,33,162.1599603006776
hc,28,34,162.1599603006776
hc,28,35,162.14559704667602
hc,28,36,162.1312337926744
hc,28,37,162.11687053867283
hc,28,38,161.31257043002927
hc,28,39,161.31257043002927
hc,28,40,161.31257043002927
hc,28,41,160.5851885620029
hc,28,42,160.5851885620029
hc,28,43,160.5755904269485
hc,28,44,160.5755904269485
hc,28,45,160.5755904269485
hc,28,46,160.5659922918941
hc,28,47,160.5659922918941
hc,28,48,160.5659922918941
hc,28,49,160.5659922918941
ghc,28,0,171.1918742278665
ghc,28,0,168.76373290543637
ghc,28,1,165.50852298314427
ghc,28,2,164.56678815360772
ghc,28,3,163.68975694170334
ghc,28,4,162.1605924466035
ghc,28,5,160.8439428073683
ghc,28,6,159.91996355190665
ghc,28,7,159.45827332656893
ghc,28,8,159.16263025903382
ghc,28,9,158.86385436770067
ghc,28,10,158.58338128415207
ghc,28,11,157.7722115046963
ghc,28,12,157.53005816517756
ghc,28,13,157.51164650238738
ghc,28,14,157.5100622651418
ghc,28,15,157.5083865332046
ghc,28,16,157.50752911174186
ghc,28,17,157.50743536174184
ghc,28,18,157.50734161174185
ghc,28,19,157.50727911174184
ghc,28,20,157.50724786174186
ghc,28,21,157.50721661174185
ghc,28,22,157.50718536174185
ghc,28,23,157.50712286174186
ghc,28,24,157.50709161174186
ghc,28,25,157.50706036174185
ghc,28,26,157.50706036174185
ghc,28,27,157.50702911174184
ghc,28,28,157.50693536174185
ghc,28,29,157.50690411174185
ghc,28,30,157.50687286174184
ghc,28,31,157.50687286174184
ghc,28,32,157.50687286174184
ghc,28,33,157.50687286174184
ghc,28,34,157.50687286174184
ghc,28,35,157.50684161174186
ghc,28,36,157.50677911174185
ghc,28,37,157.50674786174184
ghc,28,38,157.50671661174184
ghc,28,39,157.50668536174186
ghc,28,40,157.50662286174185
ghc,28,41,157.50652911174186
ghc,28,42,157.50652911174186
ghc,28,43,157.50649786174185
ghc,28,44,157.50646661174184
ghc,28,45,157.50646661174184
ghc,28,46,157.50643536174186
ghc,28,47,157.50640411174186
ghc,28,48,157.50631036174184
ghc,28,49,157.50627911174186
rand,29,0,157.56088083664918
rand,29,1,157.56088083664918
rand,29,2,157.56088083664918
rand,29,3,157.56088083664918
rand,29,4,157.56088083664918
rand,29,5,157.56088083664918
rand,29,6,157.56088083664918
rand,29,7,157.56088083664918
rand,29,8,157.56088083664918
rand,29,9,157.56088083664918
rand,29,10,157.56088083664918
rand,29,11,157.56088083664918
rand,29,12,157.56088083664918
rand,29,13,157.56088083664918
rand,29,14,157.56088083664918
rand,29,15,157.56088083664918
rand,29,16,157.56088083664918
rand,29,17,157.56088083664918
rand,29,18,157.56088083664918
rand,29,19,157.56088083664918
rand,29,20,157.56088083664918
rand,29,21,157.56088083664918
rand,29,22,157.56088083664918
rand,29,23,157.56088083664918
rand,29,24,157.56088083664918
rand,29,25,157.56088083664918
rand,29,26,157.56088083664918
rand,29,27,157.56088083664918
rand,29,28,157.56088083664918
rand,29,29,157.56088083664918
rand,29,30,157.56088083664918
rand,29,31,157.56088083664918
rand,29,32,157.56088083664918
rand,29,33,157.56088083664918
rand,29,34,157.56088083664918
rand,29,35,157.56088083664918
rand,29,36,157.56088083664918
rand,29,37,157.56088083664918
rand,29,38,157.56088083664918
rand,29,39,157.56088083664918
rand,29,40,157.56088083664918
rand,29,41,157.56088083664918
rand,29,42,157.56088083664918
rand,29,43,157.56088083664918
rand,29,44,157.56088083664918
rand,29,45,157.56088083664918
rand,29,46,157.56088083664918
rand,29,47,157.56088083664918
rand,29,48,157.56088083664918
rand,29,49,157.56088083664918
hc,29,0,164.36526224255408
hc,29,0,163.60328390341775
hc,29,1,162.8413055642814
hc,29,2,162.8413055642814
hc,29,3,162.07932722514508
hc,29,4,161.63754683814145
hc,29,5,161.6236735070975
hc,29,6,161.60980017605354
hc,29,7,161.60980017605354
hc,29,8,161.5959268450096
hc,29,9,160.91438403726988
hc,29,10,160.90281916273653
hc,29,11,160.90281916273653
hc,29,12,160.90281916273653
hc,29,13,160.8912542882032
hc,29,14,160.8796894136699
hc,29,15,160.8796894136699
hc,29,16,160.87308719103925
hc,29,17,160.87308719103925
hc,29,18,160.87308719103925
hc,29,19,160.87308719103925
hc,29,20,160.87308719103925
hc,29,21,160.87308719103925
hc,29,22,160.87308719103925
hc,29,23,160.87308719103925
hc,29,24,160.87308719103925
hc,29,25,160.87308719103925
hc,29,26,160.53119568211494
hc,29,27,160.53119568211494
hc,29,28,160.53119568211494
hc,29,29,160.53119568211494
hc,29,30,160.53119568211494
hc,29,31,160.53119568211494
hc,29,32,160.20756901365607
hc,29,33,160.20756901365607
hc,29,34,160.20756901365607
hc,29,35,159.90220718566266
hc,29,36,159.90220718566266
hc,29,37,159.90220718566266
hc,29,38,159.90220718566266
hc,29,39,159.90220718566266
hc,29,40,159.90220718566266
hc,29,41,159.90220718566266
hc,29,42,159.90220718566266
hc,29,43,159.61511019813474
hc,29,44,159.61511019813474
hc,29,45,159.61511019813474
hc,29,46,159.61511019813474
hc,29,47,159.61511019813474
hc,29,48,159.61511019813474
hc,29,49,159.61511019813474
ghc,29,0,164.97298984630544
ghc,29,0,163.67849316510942
ghc,29,1,162.05242126611537
ghc,29,2,161.10510918834018
ghc,29,3,160.69147132249321
ghc,29,4,159.5681893292349
ghc,29,5,159.0957923880214
ghc,29,6,158.87436424997188
ghc,29,7,158.6760435431033
ghc,29,8,158.33128821107073
ghc,29,9,158.1773193811549
ghc,29,10,157.92501400600798
ghc,29,11,157.8218225238866
ghc,29,12,157.65772893659656
ghc,29,13,157.55186831938252
ghc,29,14,157.55141179074602
ghc,29,15,157.5070071626309
ghc,29,16,157.5069134126309
ghc,29,17,157.5067884126309
ghc,29,18,157.5066634126309
ghc,29,19,157.5066321626309
ghc,29,20,157.5065696626309
ghc,29,21,157.5065384126309
ghc,29,22,157.5065071626309
ghc,29,23,157.5065071626309
ghc,29,24,157.5065071626309
ghc,29,25,157.5064759126309
ghc,29,26,157.5064134126309
ghc,29,27,157.5064134126309
ghc,29,28,157.50631966263091
ghc,29,29,157.50631966263091
ghc,29,30,157.50631966263091
ghc,29,31,157.50631966263091
ghc,29,32,157.5061946626309
ghc,29,33,157.50603841263091
ghc,29,34,157.5060071626309
ghc,29,35,157.5059759126309
ghc,29,36,157.5059134126309
ghc,29,37,157.5058821626309
ghc,29,38,157.5058821626309
ghc,29,39,157.5058821626309
ghc,29,40,157.5058196626309
ghc,29,41,157.5057571626309
ghc,29,42,157.5056946626309
ghc,29,43,157.5056321626309
ghc,29,44,157.5055696626309
ghc,29,45,157.5055384126309
ghc,29,46,157.5054759126309
ghc,29,47,157.5054759126309
ghc,29,48,157.5054134126309
ghc,29,49,157.5053196626309
rand,30,0,158.80761644688724
rand,30,1,158.80761644688724
rand,30,2,158.80761644688724
rand,30,3,158.80761644688724
rand,30,4,158.80761644688724
rand,30,5,158.80761644688724
rand,30,6,158.80761644688724
rand,30,7,158.80761644688724
rand,30,8,158.80761644688724
rand,30,9,158.80761644688724
rand,30,10,158.80761644688724
rand,30,11,158.80761644688724
rand,30,12,158.44718578652348
rand,30,13,157.75184513557346
rand,30,14,157.75184513557346
rand,30,15,157.75184513557346
rand,30,16,157.75184513557346
rand,30,17,157.75184513557346
rand,30,18,157.75184513557346
rand,30,19,157.75184513557346
rand,30,20,157.75184513557346
rand,30,21,157.75184513557346
rand,30,22,157.64049928838003
rand,30,23,157.64049928838003
rand,30,24,157.64049928838003
rand,30,25,157.64049928838003
rand,30,26,0.07680148420362858
rand,30,27,0.07680148420362858
rand,30,28,0.07680148420362858
rand,30,29,0.07680148420362858
rand,30,30,0.07680148420362858
rand,30,31,0.07680148420362858
rand,30,32,0.07680148420362858
rand,30,33,0.07680148420362858
rand,30,34,0.07680148420362858
rand,30,35,0.07680148420362858
rand,30,36,0.07680148420362858
rand,30,37,0.07680148420362858
rand,30,38,0.07680148420362858
rand,30,39,0.07680148420362858
rand,30,40,0.07680148420362858
rand,30,41,0.07680148420362858
rand,30,42,0.07680148420362858
rand,30,43,0.07680148420362858
rand,30,44,0.07680148420362858
rand,30,45,0.07680148420362858
rand,30,46,0.07680148420362858
rand,30,47,0.07680148420362858
rand,30,48,0.07680148420362858
rand,30,49,0.07680148420362858
hc,30,0,159.93673107086465
hc,30,0,159.93673107086465
hc,30,1,159.3947521637057
hc,30,2,159.38675853357273
hc,30,3,159.38675853357273
hc,30,4,159.38675853357273
hc,30,5,159.38675853357273
hc,30,6,159.38675853357273
hc,30,7,159.38675853357273
hc,30,8,159.38675853357273
hc,30,9,159.38675853357273
hc,30,10,159.3046484247406
hc,30,11,159.29700267051678
hc,30,12,159.21524043759376
hc,30,13,159.20794255927908
hc,30,14,158.78076946067557
hc,30,15,158.41496675717696
hc,30,16,158.11053444878323
hc,30,17,158.0814314386659
hc,30,18,158.0814314386659
hc,30,19,157.8499558221629
hc,30,20,157.8499558221629
hc,30,21,157.8499558221629
hc,30,22,157.67692519134164
hc,30,23,157.67692519134164
hc,30,24,157.67616920659836
hc,30,25,157.67616920659836
hc,30,26,157.67616920659836
hc,30,27,0.06207317516992619
hc,30,28,0.05896616009497652
hc,30,29,0.05896616009497652
hc,30,30,0.05896616009497652
hc,30,31,0.05896616009497652
hc,30,32,0.05585914502002685
hc,30,33,0.0556194398966214
hc,30,34,0.0556194398966214
hc,30,35,0.0556194398966214
hc,30,36,0.0556194398966214
hc,30,37,0.0556194398966214
hc,30,38,0.05252575777604645
hc,30,39,0.05252575777604645
hc,30,40,0.0494320756554715
hc,30,41,0.046338393534896556
hc,30,42,0.04324471141432161
hc,30,43,0.040151029293746664
hc,30,44,0.040151029293746664
hc,30,45,0.040151029293746664
hc,30,46,0.040151029293746664
hc,30,47,0.040151029293746664
hc,30,48,0.040151029293746664
hc,30,49,0.040151029293746664
ghc,30,0,167.04821742528534
ghc,30,0,166.03738476618054
ghc,30,1,164.53832511276008
ghc,30,2,162.7296939389065
ghc,30,3,162.28676010069043
ghc,30,4,161.89068481449863
ghc,30,5,160.19182325897225
ghc,30,6,158.69118077160385
ghc,30,7,157.93030928643404
ghc,30,8,157.7405369654108
ghc,30,9,157.60460447126687
ghc,30,10,157.5580991231657
ghc,30,11,157.52493776993492
ghc,30,12,157.52482189452863
ghc,30,13,157.5066628728415
ghc,30,14,157.50656912284148
ghc,30,15,157.50653787284148
ghc,30,16,157.50653787284148
ghc,30,17,157.5065066228415
ghc,30,18,157.5065066228415
ghc,30,19,157.50641287284148
ghc,30,20,157.5063816228415
ghc,30,21,157.5063816228415
ghc,30,22,157.5063191228415
ghc,30,23,157.50625662284148
ghc,30,24,157.5061628728415
ghc,30,25,157.50613162284148
ghc,30,26,157.5061003728415
ghc,30,27,157.5060378728415
ghc,30,28,157.50597537284148
ghc,30,29,157.5058191228415
ghc,30,30,157.5057566228415
ghc,30,31,157.50572537284148
ghc,30,32,157.50569412284148
ghc,30,33,157.5056628728415
ghc,30,34,157.5056316228415
ghc,30,35,157.5056316228415
ghc,30,36,157.5055378728415
ghc,30,37,157.5055066228415
ghc,30,38,157.5054753728415
ghc,30,39,157.5054753728415
ghc,30,40,157.5054753728415
ghc,30,41,157.50544412284148
ghc,30,42,157.50541287284148
ghc,30,43,157.5053503728415
ghc,30,44,157.50531912284148
ghc,30,45,157.50531912284148
ghc,30,46,157.50528787284148
ghc,30,47,157.50528787284148
ghc,30,48,157.5052253728415
ghc,30,49,157.5051941228415
rand,31,0,159.32019474858674
rand,31,1,159.32019474858674
rand,31,2,159.32019474858674
rand,31,3,159.32019474858674
rand,31,4,157.65699393294832
rand,31,5,157.65699393294832
rand,31,6,157.65699393294832
rand,31,7,157.65699393294832
rand,31,8,157.65699393294832
rand,31,9,157.65699393294832
rand,31,10,157.65699393294832
rand,31,11,157.65699393294832
rand,31,12,157.65699393294832
rand,31,13,157.65699393294832
rand,31,14,157.65699393294832
rand,31,15,157.65699393294832
rand,31,16,157.54015222964503
rand,31,17,157.54015222964503
rand,31,18,157.54015222964503
rand,31,19,157.54015222964503
rand,31,20,157.54015222964503
rand,31,21,157.54015222964503
rand,31,22,157.54015222964503
rand,31,23,157.54015222964503
rand,31,24,157.54015222964503
rand,31,25,157.54015222964503
rand,31,26,157.54015222964503
rand,31,27,157.54015222964503
rand,31,28,157.54015222964503
rand,31,29,157.54015222964503
rand,31,30,157.54015222964503
rand,31,31,157.54015222964503
rand,31,32,157.54015222964503
rand,31,33,157.54015222964503
rand,31,34,157.54015222964503
rand,31,35,157.54015222964503
rand,31,36,157.54015222964503
rand,31,37,157.54015222964503
rand,31,38,157.54015222964503
rand,31,39,157.54015222964503
rand,31,40,157.54015222964503
rand,31,41,157.54015222964503
rand,31,42,157.54015222964503
rand,31,43,157.54015222964503
rand,31,44,157.54015222964503
rand,31,45,157.54015222964503
rand,31,46,157.54015222964503
rand,31,47,157.54015222964503
rand,31,48,157.54015222964503
rand,31,49,157.54015222964503
hc,31,0,157.73710030298687
hc,31,0,157.73710030298687
hc,31,1,157.73710030298687
hc,31,2,157.7134481948462
hc,31,3,157.7134481948462
hc,31,4,157.7134481948462
hc,31,5,157.68979608670548
hc,31,6,157.6661439785648
hc,31,7,157.58445304979045
hc,31,8,157.53013991470277
hc,31,9,157.51368889684335
hc,31,10,157.51368889684335
hc,31,11,157.51364499378573
hc,31,12,157.51364499378573
hc,31,13,157.51364499378573
hc,31,14,157.51170250467848
hc,31,15,157.5097600155712
hc,31,16,157.5097600155712
hc,31,17,157.5097600155712
hc,31,18,157.5097286125136
hc,31,19,157.5097286125136
hc,31,20,157.50969720945602
hc,31,21,157.50969720945602
hc,31,22,157.50969720945602
hc,31,23,157.50966580639843
hc,31,24,157.50966580639843
hc,31,25,157.50966580639843
hc,31,26,157.50961869553632
hc,31,27,157.50961869553632
hc,31,28,157.50961869553632
hc,31,29,157.50961869553632
hc,31,30,157.50961869553632
hc,31,31,157.50961869553632
hc,31,32,157.50961869553632
hc,31,33,157.50961869553632
hc,31,34,157.5095874455363
hc,31,35,157.5095874455363
hc,31,36,157.5095874455363
hc,31,37,157.5095874455363
hc,31,38,157.5095874455363
hc,31,39,157.5095874455363
hc,31,40,157.5095874455363
hc,31,41,157.5095874455363
hc,31,42,157.5095874455363
hc,31,43,157.5095874455363
hc,31,44,157.5095874455363
hc,31,45,157.5095874455363
hc,31,46,157.5095874455363
hc,31,47,157.5095874455363
hc,31,48,157.5095874455363
hc,31,49,157.5095561955363
ghc,31,0,157.87331488860215
ghc,31,0,157.54993984133952
ghc,31,1,157.5460871978712
ghc,31,2,157.51370131032638
ghc,31,3,157.51355320714967
ghc,31,4,157.51227370488093
ghc,31,5,157.51220590329257
ghc,31,6,157.51101920261218
ghc,31,7,157.50878140442813
ghc,31,8,157.5076625053361
ghc,31,9,157.5065070546557
ghc,31,10,157.50636084830228
ghc,31,11,157.5062511935372
ghc,31,12,157.5061780903605
ghc,31,13,157.50518824546015
ghc,31,14,157.50515699546014
ghc,31,15,157.50506324546015
ghc,31,16,157.50500074546014
ghc,31,17,157.50500074546014
ghc,31,18,157.50500074546014
ghc,31,19,157.50493824546015
ghc,31,20,157.50490699546015
ghc,31,21,157.50484449546013
ghc,31,22,157.50481324546016
ghc,31,23,157.50471949546014
ghc,31,24,157.50471949546014
ghc,31,25,157.50465699546015
ghc,31,26,157.50462574546015
ghc,31,27,157.50462574546015
ghc,31,28,157.50456324546013
ghc,31,29,157.50456324546013
ghc,31,30,157.50453199546016
ghc,31,31,157.50450074546015
ghc,31,32,157.50446949546014
ghc,31,33,157.50440699546016
ghc,31,34,157.50431324546014
ghc,31,35,157.50431324546014
ghc,31,36,157.50425074546015
ghc,31,37,157.50421949546015
ghc,31,38,157.50415699546014
ghc,31,39,157.50409449546015
ghc,31,40,157.50409449546015
ghc,31,41,157.50406324546015
ghc,31,42,157.50403199546014
ghc,31,43,157.50393824546015
ghc,31,44,157.50393824546015
ghc,31,45,157.50393824546015
ghc,31,46,157.50387574546014
ghc,31,47,157.50387574546014
